Unique ID,Country,Age,Annual Family Income ($),Gender,Time spent watching videos/TV,Time spent playing indoor sports,Time spent playing outdoor sports,Total Time spent working in front of screen,Sleeping hours,IQ,Whether parents have specs,English speaker,Migrated within country,Migrated overseas,"Maritial Status (0 - Single, 1 - Married, 2 - Divorced)",Has Diabetes,Education Status,Has Gym Subscription,Has OTT subscription,Number of friends,Likes spicy food,Likes desserts,Wants to change career,Has debt,Has kids,Drinks alcohol,Smoker,Wear Specs
1600303,CAN,29,29835,Female,2,3,1,10,5,86,0,1,1,0,1,1,Graduate,1,1,7,0,1,1,1,0,1,1,1
3420419,CAN,29,27631,Male,4,3,4,9,5,100,1,1,0,0,0,1,Graduate,0,1,8,1,1,1,1,0,1,1,1
9258570,CAN,29,39820,Male,4,0,2,9,10,84,0,1,1,0,1,0,Graduate,0,0,3,0,1,0,1,1,1,1,0
9663645,CAN,29,8933,Male,1,3,1,8,5,99,1,1,0,1,0,0,Graduate,0,1,9,0,1,0,0,0,0,0,0
2973138,CAN,29,5631,Male,6,1,2,2,5,112,0,1,0,0,0,0,Graduate,1,0,2,0,0,0,1,1,1,1,0
7909500,CAN,29,10279,Male,3,2,3,11,11,119,0,1,0,1,0,1,Graduate,1,1,1,0,1,0,1,1,1,1,0
3540587,CAN,30,41051,Female,6,1,2,11,7,100,0,1,0,1,0,0,Graduate,0,1,2,0,0,1,1,1,1,1,1
9743369,CAN,30,47992,Male,5,3,4,6,8,132,0,1,1,0,0,1,Graduate,0,1,0,1,1,0,1,1,1,0,1
5704326,CAN,30,44548,Female,1,1,1,5,10,95,1,1,1,1,0,0,Graduate,0,1,7,1,1,0,1,0,0,0,0
7317392,CAN,30,36754,Female,1,3,2,10,4,88,1,1,0,0,0,0,Graduate,1,1,3,0,0,0,0,1,1,0,0
3737653,CAN,30,29997,Male,0,2,2,5,6,100,0,1,0,1,1,0,Graduate,0,1,7,1,1,0,1,1,1,1,0
2144691,CAN,30,55793,Female,6,2,2,10,6,99,0,1,0,1,1,0,Graduate,0,1,7,0,1,0,1,0,1,1,1
2090752,CAN,30,8292,Male,3,2,4,8,9,107,0,1,1,1,1,1,Graduate,0,0,1,0,0,0,0,0,0,0,0
4962209,CAN,30,41615,Female,4,2,2,12,4,120,0,1,1,0,1,0,Graduate,0,1,7,0,1,0,1,1,1,1,1
2810292,CAN,30,27332,Female,1,0,3,10,1,122,0,1,0,0,0,1,Graduate,0,1,7,0,1,0,0,1,1,0,0
2422498,CAN,30,54149,Male,1,1,3,6,1,93,0,1,0,0,0,0,Graduate,0,1,10,1,1,0,1,0,1,1,0
5845730,CAN,31,7267,Female,1,3,1,6,8,69,1,1,0,0,1,0,Graduate,0,1,6,0,1,0,0,1,1,0,0
2177219,CAN,31,34932,Female,3,1,0,7,6,120,1,1,0,1,1,0,Graduate,0,1,4,0,1,1,1,1,1,1,1
746559,CAN,31,14820,Female,1,1,4,1,4,111,0,0,0,1,0,0,Graduate,0,1,9,0,0,0,1,1,0,1,0
9786283,CAN,31,34656,Male,0,2,3,8,8,99,0,1,0,0,0,0,Graduate,0,1,6,0,1,0,1,1,0,1,0
9232952,CAN,31,56117,Female,0,4,4,12,10,89,1,1,0,1,0,0,Graduate,0,0,4,0,1,1,0,1,1,0,0
5291726,CAN,31,48788,Male,3,3,1,6,7,83,0,1,1,1,0,0,Graduate,0,1,0,1,1,0,1,1,1,0,0
7935038,CAN,31,24907,Female,1,1,1,11,14,115,0,1,0,0,1,0,Graduate,0,1,9,0,1,0,1,1,1,0,0
1962024,CAN,31,14952,Female,0,1,0,5,-1,118,0,1,0,0,1,0,Graduate,0,0,7,0,0,0,1,1,1,0,1
7164008,CAN,31,53587,Female,2,4,4,4,2,139,1,1,1,1,0,0,Graduate,1,1,1,0,1,1,1,1,1,1,1
5643979,CAN,32,16208,Female,1,4,2,7,6,124,1,1,0,0,0,0,Graduate,0,1,1,0,1,0,1,1,1,0,1
1231391,CAN,32,18716,Female,6,0,4,8,6,102,0,1,1,0,0,0,Graduate,0,0,7,0,0,0,1,1,0,1,0
7307022,CAN,32,18004,Female,4,4,4,13,5,103,0,1,0,0,1,1,Graduate,1,1,8,1,1,0,1,1,1,1,1
636562,CAN,32,32622,Male,6,2,3,8,13,114,0,1,1,0,1,1,Dropout,1,0,7,0,0,0,0,1,1,0,0
9571890,CAN,32,26837,Male,4,1,4,10,2,124,0,1,0,1,0,0,Graduate,0,1,1,0,1,1,1,1,1,1,1
6367145,CAN,32,53355,Male,1,2,2,11,10,131,0,1,0,1,0,1,Dropout,0,1,3,1,1,0,1,1,1,0,1
1306083,CAN,32,38632,Female,1,2,4,3,2,101,0,1,0,0,0,1,Graduate,0,0,1,0,0,0,1,1,1,0,0
1585909,CAN,32,24232,Female,2,3,2,9,-1,99,0,1,1,0,0,0,Graduate,1,1,4,0,1,0,1,1,0,1,1
734885,CAN,32,2620,Female,4,2,3,9,3,119,0,1,0,1,0,0,Graduate,1,0,1,0,0,1,1,1,0,0,1
4909264,CAN,32,34566,Female,4,3,3,8,6,118,0,1,1,1,1,0,Graduate,1,1,6,0,1,0,0,1,0,0,0
4086444,CAN,32,33825,Female,6,1,1,11,4,113,1,0,1,0,0,0,Graduate,1,1,2,0,1,1,1,1,0,0,1
9221587,CAN,32,34225,Male,1,1,3,11,7,104,0,1,0,1,0,0,Graduate,0,0,2,0,1,0,1,1,1,0,0
9940977,CAN,33,19528,Male,5,4,1,7,2,121,0,1,0,0,0,1,Graduate,0,1,1,1,1,1,1,1,1,1,1
3700767,CAN,33,30696,Female,1,3,2,9,10,126,0,1,1,1,0,0,Graduate,1,1,7,0,1,1,1,1,1,1,0
4751468,CAN,33,24673,Female,2,2,1,3,7,98,0,1,1,0,0,0,Graduate,0,0,5,1,1,0,1,0,1,1,0
3668890,CAN,33,25044,Female,4,4,2,6,9,133,0,1,0,1,0,1,Graduate,1,0,6,0,1,0,0,1,1,0,0
5246886,CAN,33,45770,Male,5,1,3,8,7,109,0,1,0,1,0,0,Graduate,0,1,2,1,1,0,0,1,1,0,1
2761472,CAN,33,6615,Male,1,1,0,11,9,110,1,1,0,1,0,0,Graduate,0,1,6,0,0,0,0,1,0,0,1
5832834,CAN,33,33405,Male,2,2,2,7,6,95,1,1,1,1,0,0,Graduate,1,1,7,0,1,0,1,1,0,1,1
104153,CAN,33,227,Female,3,3,2,13,9,106,1,1,0,0,1,0,Graduate,0,0,3,1,1,1,1,0,0,0,1
8312767,CAN,34,42258,Female,1,2,1,8,7,128,0,1,0,0,0,0,Graduate,0,1,3,0,1,0,0,1,1,0,1
3984677,CAN,34,11202,Female,6,0,2,5,9,121,0,0,1,0,0,0,Graduate,1,1,3,0,1,0,1,1,1,1,1
1957703,CAN,34,18529,Female,0,3,3,0,10,98,0,1,0,1,0,0,Graduate,0,1,3,0,1,1,1,1,1,1,0
2691863,CAN,34,34615,Male,0,1,2,7,7,113,0,1,0,0,1,0,Graduate,0,0,2,0,1,0,0,1,0,0,0
9990550,CAN,34,18750,Female,2,3,4,11,7,100,1,1,1,0,0,0,Graduate,0,1,1,0,1,0,1,1,1,1,0
4620284,CAN,34,47469,Female,4,0,3,7,1,115,0,1,0,0,0,1,Graduate,0,0,6,0,1,0,0,1,1,0,0
7962210,CAN,34,40731,Male,5,4,4,7,8,109,0,1,0,0,0,0,Graduate,0,1,6,0,0,0,1,0,0,1,0
2079663,CAN,34,10815,Female,3,4,1,14,3,116,1,0,0,0,0,0,Graduate,0,0,1,0,1,1,0,1,0,0,1
2507366,CAN,34,55917,Female,4,2,1,7,8,136,0,1,0,1,0,0,Graduate,0,1,1,0,1,0,1,1,1,0,0
9133389,CAN,34,24265,Male,4,4,2,16,4,99,0,1,0,1,1,0,Graduate,1,1,4,0,1,0,0,1,1,0,0
8463751,CAN,35,42128,Male,1,2,2,6,2,107,0,1,0,1,0,0,Graduate,0,1,4,1,1,0,1,1,1,1,0
831588,CAN,35,29252,Male,6,3,3,6,4,115,1,1,0,0,0,0,Graduate,0,0,4,1,0,1,1,0,1,1,1
588834,CAN,35,12048,Female,5,1,2,10,9,116,1,1,0,0,0,0,Graduate,0,0,6,0,1,0,1,1,1,0,0
5310172,CAN,35,18723,Female,2,1,3,7,4,115,0,1,1,0,0,0,Graduate,0,0,7,0,1,0,0,0,0,0,0
7052814,CAN,35,42735,Female,2,3,2,11,6,115,0,1,0,0,0,0,Graduate,0,1,3,0,1,0,1,0,1,1,0
7205271,CAN,35,14760,Male,2,0,3,3,5,145,0,1,0,1,0,0,Graduate,0,0,5,0,1,1,1,1,1,1,0
9229086,CAN,35,41713,Female,4,1,2,11,-1,102,0,1,1,1,1,0,Graduate,0,0,3,0,0,0,0,1,0,0,0
4809296,CAN,35,41727,Male,2,0,1,9,5,111,0,1,1,1,0,0,Graduate,0,1,5,0,1,0,1,0,1,1,0
1837968,CAN,35,28380,Female,5,2,1,11,1,111,0,1,0,0,1,1,Graduate,1,0,5,0,1,0,1,1,0,0,1
3940223,CAN,35,28373,Female,6,2,4,9,4,109,0,1,1,0,0,0,Graduate,0,1,5,0,1,1,1,0,1,0,0
8311556,CAN,35,40965,Male,2,3,3,9,5,115,0,0,1,0,1,0,Graduate,0,0,5,0,1,1,0,0,1,0,0
8669538,CAN,35,57639,Female,5,1,1,6,6,103,0,1,0,1,0,1,Graduate,0,1,4,1,1,0,1,1,0,0,0
2022004,CAN,35,51715,Female,2,0,0,13,7,108,0,1,0,1,0,0,Graduate,0,0,0,0,1,1,1,1,1,0,0
2428935,CAN,35,25422,Female,6,1,3,3,8,79,1,1,1,0,1,0,Graduate,0,0,2,0,1,0,0,1,1,0,0
6744672,CAN,35,26207,Male,6,2,1,8,7,81,1,1,1,0,0,0,Graduate,1,1,2,0,1,0,1,1,1,1,1
3175034,CAN,36,59075,Female,1,2,3,7,4,116,0,1,1,0,0,0,Graduate,0,0,1,0,1,0,1,0,1,0,0
7962803,CAN,36,13102,Female,3,2,3,6,5,110,1,1,0,0,0,1,Graduate,0,0,6,1,0,1,1,1,1,1,1
8729353,CAN,36,44838,Male,6,1,1,9,5,114,0,1,1,0,1,0,Graduate,0,0,4,0,1,0,0,1,1,0,0
8924621,CAN,36,14926,Female,5,3,2,6,0,136,0,1,0,1,1,0,Graduate,0,1,6,0,0,1,1,1,0,1,1
8427894,CAN,36,45682,Male,5,2,2,8,6,100,0,1,0,0,1,0,Graduate,1,1,3,0,0,1,0,0,1,0,0
8859468,CAN,36,17656,Male,0,4,2,3,11,115,0,1,1,0,0,0,Dropout,0,1,3,0,1,1,1,1,1,1,0
7831420,CAN,36,34586,Female,5,1,3,4,4,97,1,0,0,1,0,1,Graduate,0,1,1,0,1,0,0,1,0,0,1
8396546,CAN,36,34542,Female,3,3,1,12,7,106,0,1,0,1,0,1,Graduate,0,1,6,0,1,1,1,0,1,0,1
1661490,CAN,36,55132,Male,2,4,3,9,12,117,0,0,1,0,1,0,Graduate,0,1,5,0,0,0,0,1,1,0,0
3614032,CAN,36,39231,Female,4,3,0,14,3,92,0,1,0,1,0,0,Graduate,0,1,3,0,1,0,0,0,0,0,1
6749632,CAN,37,55711,Female,3,1,2,5,10,98,0,1,1,0,1,0,Graduate,0,1,5,0,0,0,1,1,0,0,0
9118562,CAN,37,36148,Female,5,1,4,14,3,132,0,1,1,0,0,1,Graduate,0,0,0,0,0,0,0,1,1,0,1
9897371,CAN,37,9865,Female,5,4,0,7,1,74,1,1,0,0,0,0,Graduate,0,0,6,0,0,1,1,1,0,1,1
5942170,CAN,37,25424,Female,1,1,4,9,8,126,0,0,1,0,0,0,Graduate,0,1,5,0,1,1,1,1,1,1,0
5378452,CAN,37,22705,Female,1,3,1,9,7,107,0,0,0,1,0,0,Dropout,0,0,1,0,1,0,0,0,0,0,0
7125015,CAN,37,14921,Female,2,2,3,7,4,100,0,1,0,1,1,0,Graduate,0,1,1,0,0,0,0,1,1,0,0
219791,CAN,37,51703,Female,2,3,1,4,7,126,1,1,0,1,1,0,Graduate,0,1,7,0,1,0,1,1,1,1,0
1541313,CAN,37,45334,Female,2,4,1,0,10,102,0,1,1,0,0,0,Graduate,0,0,3,0,0,0,1,0,1,0,0
1747952,CAN,37,8227,Female,3,3,1,13,3,109,1,1,1,0,0,0,Graduate,0,1,0,0,1,0,0,1,1,0,1
7012569,CAN,37,28771,Male,5,4,4,6,11,103,1,1,0,0,0,0,Graduate,1,0,1,0,1,1,1,0,1,0,0
3609684,CAN,37,37352,Female,6,4,4,10,-1,101,0,1,0,1,0,0,Dropout,0,1,3,0,0,0,1,1,0,1,1
6427880,CAN,37,46668,Female,5,0,3,10,10,115,1,1,0,0,0,1,Graduate,0,1,4,0,1,0,1,1,0,1,1
4249002,CAN,38,24957,Male,3,3,1,9,7,114,0,0,1,1,1,0,Graduate,0,1,1,0,0,0,0,0,0,0,0
1867193,CAN,38,59294,Male,6,3,3,16,8,119,0,1,0,0,0,0,Graduate,0,1,1,0,1,1,1,1,1,0,1
7440718,CAN,38,24895,Female,4,4,1,7,0,98,0,1,1,1,0,0,Graduate,0,1,5,1,0,1,1,1,1,1,1
1055146,CAN,38,43243,Male,6,2,0,9,5,148,1,1,0,0,0,0,Graduate,0,1,6,1,0,1,1,1,0,1,1
678290,CAN,38,29525,Male,3,0,1,2,6,126,0,1,0,1,0,0,Graduate,0,1,0,0,0,0,1,1,1,1,0
6449039,CAN,38,33168,Female,3,3,1,12,7,116,1,1,1,1,0,0,Graduate,0,1,1,1,0,1,0,0,1,0,1
222602,CAN,38,22007,Female,2,3,3,10,5,73,0,1,0,0,1,0,Graduate,0,1,2,0,1,0,1,1,0,1,0
3564149,CAN,38,12584,Male,4,3,1,6,5,105,0,1,1,0,1,0,Graduate,0,1,2,0,0,0,1,1,1,1,1
3910367,CAN,38,279,Female,0,0,2,13,6,118,0,1,0,0,0,0,Graduate,0,1,4,0,1,0,0,1,0,0,0
4563086,CAN,38,7066,Male,6,3,1,11,3,117,1,1,1,0,0,1,Graduate,0,0,6,0,1,0,1,1,1,0,1
1250622,CAN,38,29651,Male,5,0,2,5,6,117,1,1,0,0,1,1,Graduate,0,0,6,1,1,0,1,1,0,0,1
6351760,CAN,38,1076,Female,2,3,0,13,7,140,0,1,0,0,1,0,Graduate,0,0,4,0,0,0,1,0,1,1,1
8811677,CAN,38,16372,Female,1,1,1,4,5,129,0,1,1,0,1,0,Graduate,0,1,5,0,1,0,1,1,0,1,0
5283815,CAN,38,44923,Male,6,3,3,14,6,101,0,1,1,1,1,0,Graduate,0,0,5,0,0,1,0,1,0,0,1
5829033,CAN,39,28074,Female,2,4,4,10,2,110,1,1,1,0,0,0,Graduate,0,0,4,0,1,0,0,1,1,0,1
4506622,CAN,39,20914,Male,5,2,3,9,13,135,0,1,1,0,0,1,Graduate,0,1,7,0,0,0,1,1,1,0,0
9098430,CAN,39,44832,Female,2,1,3,6,3,105,0,1,0,1,0,0,Graduate,0,1,1,0,0,0,1,1,1,1,1
6991086,CAN,39,58615,Male,4,3,4,13,9,92,0,0,0,0,0,1,Graduate,0,0,6,0,0,0,1,1,1,1,0
956799,CAN,39,48207,Female,1,2,2,14,7,105,0,1,0,0,1,1,Dropout,0,1,2,0,0,1,1,0,1,0,1
9534743,CAN,39,6561,Female,0,4,0,14,3,94,0,1,0,0,0,1,Graduate,0,0,6,0,1,0,1,1,1,1,1
5938099,CAN,39,59726,Female,1,0,2,13,1,139,0,1,1,0,1,0,Graduate,0,0,3,0,1,0,1,1,1,1,1
7203501,CAN,39,44715,Male,5,3,1,12,6,98,1,1,0,0,0,0,Graduate,0,1,5,1,1,1,1,1,1,1,1
5818936,CAN,39,17867,Male,3,1,2,7,9,126,0,1,0,0,1,0,Graduate,0,0,7,0,1,1,0,1,1,0,0
5855039,CAN,39,14177,Female,2,3,4,4,6,103,0,1,0,0,0,0,Graduate,0,0,5,0,0,0,1,0,1,1,0
958486,CAN,39,22390,Male,2,1,3,9,9,104,1,1,0,0,0,0,Graduate,0,0,6,0,1,0,0,1,1,0,0
7141739,CAN,39,41935,Female,5,0,4,15,10,128,0,1,1,0,1,0,Graduate,0,1,5,0,1,0,0,1,1,0,0
9215887,CAN,39,41708,Female,4,1,2,10,8,133,0,1,1,1,1,0,Graduate,0,0,4,0,1,0,1,0,1,1,1
8003569,CAN,40,6426,Male,5,4,4,12,5,129,1,1,0,0,1,1,Dropout,0,1,6,1,1,0,1,1,1,1,1
6505531,CAN,40,51406,Female,3,2,0,9,9,99,0,1,0,0,1,1,Graduate,0,1,3,0,0,1,0,1,1,0,1
7268523,CAN,40,50323,Male,2,1,1,4,4,117,0,1,1,0,0,0,Graduate,0,1,5,0,1,1,0,1,1,0,1
4763487,CAN,40,4702,Female,3,1,3,6,9,98,0,1,0,1,0,0,Graduate,0,1,6,0,1,0,0,1,1,0,0
2142031,CAN,40,34091,Male,4,4,2,7,8,89,1,1,1,0,0,0,Graduate,0,1,1,0,1,0,1,1,1,0,1
2919079,CAN,40,21319,Male,2,1,2,11,10,105,0,1,0,0,1,1,Graduate,0,0,1,0,0,1,1,0,0,0,1
2572439,CAN,40,46195,Female,0,4,2,1,9,107,0,1,0,1,0,1,Graduate,1,0,6,0,1,1,1,1,0,1,0
4317644,CAN,40,32261,Female,2,2,3,6,4,104,0,1,0,0,1,1,Graduate,1,0,2,0,1,1,1,1,0,1,1
2707756,CAN,40,57847,Male,1,1,3,5,7,125,0,0,1,0,0,0,Graduate,1,1,3,1,1,1,1,1,0,0,0
8595615,CAN,40,978,Male,3,2,4,10,3,120,0,1,0,0,0,0,Graduate,0,0,5,0,1,0,1,1,1,1,1
1377845,CAN,41,41500,Male,4,3,1,9,3,142,0,1,0,0,1,0,Graduate,0,1,4,0,0,0,0,1,1,0,1
8651442,CAN,41,59740,Female,5,1,4,5,5,94,0,1,0,0,0,0,Graduate,0,1,2,0,1,0,1,1,1,0,1
8338070,CAN,41,6318,Female,6,3,2,12,11,109,1,1,0,1,1,1,Graduate,0,1,1,0,1,0,1,1,1,1,1
5610377,CAN,41,2828,Male,1,1,4,8,2,97,0,1,0,1,0,1,Graduate,0,0,7,0,0,0,0,1,0,0,0
1621746,CAN,41,48658,Female,1,0,0,11,4,114,0,1,0,1,0,1,Graduate,0,0,2,0,1,0,1,1,1,1,1
4749602,CAN,41,17584,Female,0,2,4,7,1,117,0,1,0,1,0,0,Graduate,0,0,7,0,1,1,1,0,1,1,1
9325226,CAN,41,53797,Female,3,2,4,8,8,112,0,1,0,0,1,1,Dropout,1,1,5,0,1,0,0,1,0,0,0
4269007,CAN,41,29006,Male,6,1,3,6,9,126,0,1,0,0,0,1,Graduate,0,0,2,1,1,1,0,1,1,0,1
4755688,CAN,41,34731,Female,2,3,0,9,10,107,1,1,0,0,0,1,Graduate,0,0,1,0,1,0,0,1,1,0,1
2850106,CAN,41,14697,Male,4,2,0,4,9,129,0,1,1,0,0,1,Graduate,0,0,3,0,1,0,1,1,1,1,1
7103982,CAN,42,8897,Female,3,3,4,9,10,83,0,1,0,0,1,0,Graduate,1,1,3,1,1,0,1,1,0,1,0
9215968,CAN,42,712,Female,4,0,2,5,14,95,1,1,0,0,1,1,Graduate,0,1,4,0,0,0,1,1,1,0,1
657959,CAN,42,38948,Female,4,0,3,8,3,123,0,1,0,0,0,0,Dropout,0,1,0,0,1,0,1,0,1,0,1
2140580,CAN,42,4866,Male,5,1,3,10,9,103,0,1,0,1,0,0,Graduate,0,1,4,0,0,1,1,1,1,0,1
5734151,CAN,42,47460,Male,4,2,1,10,7,85,0,1,0,0,0,0,Graduate,0,1,2,0,1,0,1,1,1,1,1
7059751,CAN,42,29167,Female,2,1,3,10,7,116,0,1,0,0,0,0,Graduate,0,0,5,1,1,0,0,1,0,0,0
9879730,CAN,42,24142,Female,4,2,2,9,12,108,1,1,1,1,0,1,Graduate,0,1,7,0,1,0,1,1,1,0,1
9466032,CAN,42,59191,Female,3,1,1,10,6,88,0,1,0,1,1,0,Graduate,1,0,2,0,0,1,1,0,1,1,1
1056158,CAN,42,43015,Female,3,2,1,10,6,92,0,1,1,0,1,0,Graduate,0,1,1,0,1,0,1,1,1,1,1
7791321,CAN,42,57126,Female,5,1,1,2,6,93,0,1,0,1,0,0,Graduate,0,0,3,1,1,0,0,0,1,0,0
2719912,CAN,42,26143,Female,4,1,3,9,9,124,0,1,0,0,0,0,Graduate,1,1,1,0,1,0,1,1,1,0,0
4667012,CAN,42,1066,Female,5,3,1,12,10,124,0,1,1,0,0,1,Graduate,0,1,2,1,1,1,1,1,1,1,1
8820329,CAN,42,21872,Female,2,3,3,14,4,115,1,1,0,1,0,1,Graduate,0,1,1,0,0,0,1,1,1,0,1
2073015,CAN,42,14382,Female,2,1,0,10,8,110,0,1,1,1,1,0,Graduate,0,1,2,0,1,0,1,1,0,1,0
2520471,CAN,43,27989,Male,3,4,3,10,2,115,0,1,1,0,0,0,Graduate,0,1,2,0,1,1,1,1,1,1,1
2332590,CAN,43,10508,Female,2,1,3,7,3,77,1,1,0,0,0,0,Graduate,0,1,1,0,1,0,0,1,1,0,0
7858511,CAN,43,46752,Female,5,1,3,6,9,102,1,1,0,0,1,0,Graduate,0,1,1,0,1,0,0,1,1,0,0
1546623,CAN,43,31989,Female,4,2,3,12,2,87,0,1,0,0,0,0,Graduate,0,1,5,0,1,1,1,1,1,0,1
1467064,CAN,43,49377,Female,6,3,3,9,7,130,0,1,0,0,2,0,Graduate,0,0,6,0,0,1,1,1,1,1,1
172722,CAN,43,2592,Female,3,3,2,11,5,91,0,1,0,1,1,0,Graduate,0,0,0,0,0,0,1,1,0,1,1
2349785,CAN,43,5528,Male,2,2,3,9,9,123,1,1,0,0,0,1,Graduate,0,0,0,0,1,1,0,1,1,0,1
7480827,CAN,43,50938,Male,2,2,3,11,3,98,0,1,0,1,1,0,Graduate,0,1,6,0,1,1,1,1,1,0,0
8472188,CAN,43,46767,Male,2,0,3,12,10,121,1,1,0,1,1,1,Graduate,0,0,4,0,0,0,0,1,1,0,0
6994535,CAN,43,57631,Female,2,3,1,7,4,124,0,1,0,0,0,0,Graduate,0,1,4,0,0,0,1,1,1,1,0
3356628,CAN,44,55669,Female,1,3,0,9,11,116,0,1,0,0,1,0,Graduate,0,0,6,0,1,0,1,1,1,0,0
8784167,CAN,44,47025,Male,5,4,3,15,6,127,0,1,0,0,0,0,Graduate,0,1,4,0,1,1,0,1,0,0,1
4275897,CAN,44,10274,Male,1,0,3,6,6,108,0,1,0,1,2,0,Graduate,0,1,6,1,1,0,1,1,1,1,1
26131,CAN,44,2655,Male,5,3,2,8,-1,86,0,1,0,0,0,0,Graduate,1,0,6,0,1,1,0,1,0,0,1
6019770,CAN,44,56239,Male,3,1,4,8,7,83,1,1,0,0,0,0,Graduate,0,1,0,1,1,0,1,1,0,0,0
823112,CAN,44,255,Male,1,2,1,12,4,111,0,1,1,1,0,0,Graduate,0,1,7,0,1,1,1,1,1,0,1
6388649,CAN,44,19630,Female,6,3,3,8,9,84,0,1,0,1,1,1,Graduate,0,1,7,0,0,0,0,1,1,0,0
4813565,CAN,44,41857,Male,0,1,0,9,4,93,0,1,0,0,0,1,Graduate,1,0,4,1,1,1,1,1,0,1,0
208383,CAN,44,49375,Male,4,1,0,3,6,138,0,1,0,0,0,0,Graduate,1,0,4,0,0,1,1,0,0,1,0
4111953,CAN,44,23326,Male,6,3,1,12,11,114,1,0,0,1,1,1,Graduate,0,0,2,0,0,1,0,1,0,0,1
6319912,CAN,44,33326,Female,3,3,2,1,7,126,0,1,0,1,0,0,Graduate,0,1,4,0,1,0,0,1,0,0,0
4160355,CAN,44,58251,Female,4,3,3,8,5,99,0,1,0,1,2,0,Graduate,0,1,5,1,1,1,1,0,1,0,1
371742,CAN,44,30144,Male,0,2,1,10,4,96,0,1,0,0,1,0,Graduate,0,0,0,1,0,0,1,0,0,1,0
6594232,CAN,44,46621,Female,2,0,2,4,2,99,0,1,0,0,1,0,Graduate,0,1,4,0,1,1,1,1,0,0,0
3526565,CAN,45,9276,Male,3,2,3,6,5,98,0,1,0,1,0,1,Graduate,0,1,1,1,1,0,1,0,1,1,1
8126274,CAN,45,7934,Female,2,3,0,11,6,110,0,1,1,0,1,1,Graduate,0,0,7,0,1,0,0,1,0,0,1
2590381,CAN,45,29735,Female,1,3,1,9,8,102,0,1,0,0,0,0,Graduate,0,1,4,0,1,0,1,0,1,0,0
3223815,CAN,45,29465,Female,2,4,1,10,5,143,0,0,0,1,0,0,Graduate,0,1,1,1,1,0,1,1,1,1,1
9629854,CAN,45,14792,Female,3,3,0,10,5,121,0,1,0,0,2,1,Graduate,0,1,0,1,0,0,1,1,1,0,1
7954435,CAN,45,12655,Male,2,3,2,4,6,126,0,1,1,1,0,0,Graduate,0,1,4,0,0,0,0,0,0,0,0
3334955,CAN,45,57988,Female,5,1,0,9,12,120,0,1,0,0,2,1,Graduate,0,1,4,0,0,0,1,1,1,1,1
676898,CAN,45,44755,Female,2,3,3,6,6,86,1,1,1,0,1,0,Graduate,0,0,5,0,1,1,0,0,1,0,0
8885926,CAN,45,23378,Male,5,2,2,8,2,118,0,1,1,0,1,0,Graduate,1,0,5,0,1,1,1,1,0,1,1
8056725,CAN,45,25732,Female,0,3,1,12,6,133,0,1,0,1,2,1,Graduate,0,1,2,0,1,1,0,1,0,0,1
6046855,CAN,45,23798,Female,3,3,3,5,12,127,0,0,0,0,0,0,Graduate,0,1,0,0,0,0,0,1,0,0,0
2619927,CAN,45,32053,Male,1,3,2,12,5,123,0,1,0,1,0,0,Graduate,0,1,1,0,1,0,1,1,1,1,1
8399438,CAN,45,47951,Female,3,1,2,9,2,116,0,1,0,0,0,0,Graduate,0,1,3,0,1,0,1,1,1,1,1
5622704,CAN,45,49357,Female,1,2,1,8,7,127,0,1,0,0,0,0,Graduate,0,1,2,0,1,0,0,0,1,0,0
2502014,CAN,45,22526,Male,6,2,1,11,6,125,1,0,0,1,2,0,Graduate,0,1,7,0,1,0,1,1,0,1,1
3723776,CAN,45,8811,Male,3,1,2,3,4,89,0,1,0,1,2,1,Graduate,0,1,6,0,1,0,1,0,1,1,0
8227334,CAN,45,55887,Female,2,2,1,4,6,97,0,1,0,0,0,0,Graduate,1,1,3,0,1,0,1,1,1,1,0
5300409,CAN,45,54689,Female,3,4,2,13,7,125,0,1,0,1,2,1,Graduate,0,1,2,0,1,1,1,0,1,0,0
9465454,CAN,46,29866,Male,7,1,2,13,7,125,1,1,0,0,1,1,Graduate,0,1,6,0,1,0,0,1,1,0,1
8718941,CAN,46,6488,Female,8,3,0,9,6,96,0,1,0,1,2,0,Graduate,0,0,3,0,1,1,1,1,1,1,1
5355502,CAN,46,35345,Male,1,2,3,10,4,109,0,0,0,1,0,0,Dropout,0,0,0,1,1,1,1,1,1,1,0
2342802,CAN,46,1788,Male,3,3,4,8,5,106,0,1,1,0,1,0,Graduate,1,1,4,0,1,0,1,1,1,1,0
5988508,CAN,46,1461,Male,2,2,3,6,7,124,0,1,1,0,0,1,Graduate,0,1,4,0,1,1,1,1,1,0,0
4074676,CAN,46,53342,Male,0,3,1,8,2,116,1,1,0,0,0,0,Graduate,0,1,2,0,1,0,1,1,1,0,0
6862558,CAN,46,21955,Female,4,4,2,4,5,114,0,0,0,1,0,0,Graduate,0,1,4,1,1,0,0,1,1,0,0
7283801,CAN,46,58644,Female,4,3,2,7,3,108,1,1,0,1,2,1,Graduate,0,0,2,0,1,0,1,1,1,1,1
3143422,CAN,46,56156,Female,6,4,0,4,5,118,0,0,0,0,1,0,Dropout,0,1,3,0,1,1,0,1,1,0,0
7938893,CAN,46,50285,Female,3,4,2,8,1,139,0,1,0,1,1,0,Graduate,0,0,2,0,1,1,1,1,1,1,1
